SKU,name,URL to product,price,Retail Price,URL to image,URL to thumbnail image,Commission,Category,Subcategory,Description,SearchTerms,Status,MerchantID,Custom 1,Custom 2,Custom 3,Custom 4,Custom 5,StoreID,Manufacturer,PartNumber,MerchantCategory,MerchantSubCategory,ShortDescription,ISBN,UPC,CrossSell,MerchantGroup,MerchantSubgroup,CompatibleWith,CompareTo,QuantityDiscount,Bestseller,AddToCartURL,ReviewsRSSURL,Option1,Option2,Option3,Option4,Option5,ReservedForFutureUse,ReservedForFutureUse,ReservedForFutureUse,ReservedForFutureUse,ReservedForFutureUse,ReservedForFutureUse,ReservedForFutureUse,ReservedForFutureUse,ReservedForFutureUse
ABC231,Benefit 3D Clean Toothbrush Junior,http://www.arthritissupplies.com/benefit-3d-clean-toothbrush-junior.html,4.95,"",http://www.arthritissupplies.com/assets/images/3D_Clean_Jr._colors.jpg,http://www.arthritissupplies.com/assets/images/3D_Clean_Jr._colors.jpg,"",12,183,"The Benefit 3D Clean Toothbrush Junior makes better brushing for kids simple and easy. The brush's unique flexible three independent head design allows kids to clean all tooth surfaces in a single brushing stroke while effectively removing plaque and gently massaging gum tissue.   Benefit Toothbrushes brushes your teeth right every time almost automatically. The bristles completely surround the teeth, and automatically adjust to tooth contours, lengths and widths. It makes brushing easier, faster and better. It is accepted by the American Dental Association.			Benefit 3D Clean Toothbrush Junior Specifications:									Overall length: 		6 1/2 inches.							Handle length: 		4 1/2 inches. 							Handle width:  		3/4 inch. 							Colors:		Assorted (sorry, no color choice).				","benefit 3d clean toothbrush junior, benefit toothbrush, kids toothbrush, toothbrush for kids, dental aid, toothbrush, triple head toothbrush, gum massager, tooth cleaner, toothbrush for children, arthritis toothbrush, osteoarthritis, handicap toothbrush,  arthritis dental, arthritic tools, arthritis products","",942,"","","","","",2,"The Wright Stuff, Inc.","",Getting Ready,Grooming and Hygiene Aids,Helps kids clean all tooth surfaces easily.,"","","AGG300f,AMS10",,,"","",,"","","","","","","","","","","","","","","","",""
ABH34115,MediBeads Standard Pad,http://www.arthritissupplies.com/medibeads-standard-pad.html,18.95,"",http://www.arthritissupplies.com/assets/images/ABH34110Standard.jpg,http://www.arthritissupplies.com/assets/images/ABH34110Standard.jpg,"",12,183,"Designed to deliver a moist heat treatment when it's convenient to just lie back in bed or sit in a comfortable chair. The size works well for treating shoulders, lower back, and abdomen. This size also gets the bed cozy and warm on winter nights. 9 x 12 inches.  MediBeads Microwave Activated Moist Heat Wraps are the first new heat therapy products for people with arthritis to deliver immediate pain relieving moist heat therapy and meet the criteria of an Ideal Analgesic Modality.  MediBeads are washable, odor-free, dust free, and will not support bacteria or fungal growth. Unlike other grain and pellet products, MediBeads need no special covers, they will not dry out, dissolve or disintegrate.  When microwaved, MediBeads draw moisture from the air and release it as clean, deeply-penetrating moist heat - no need to add water.  Because MediBeads Wraps are ready for use in just a minute and are applied directly to the site of pain or arthritis, relief begins immediately. The wraps continue to deliver therapeutic moist heat for up to thirty minutes. This is the medically recommended treatment time for heat therapy within a three to four hour period. MediBeads recharge quickly and can be used again as necessary.  Through a patient pending process, the OrthoBeads in MediBeads continuously recharge by absorbing only water molecules from the air. Adding water is not necessary. The absorbed water is held, purified and released as ""clean moist heat"" when the MediBeads Wrap is microwaved. The result is a bacteria and odor-free wrap. MediBeads Wraps are washable, so no special covers are required.  When removed from the microwave, the temperature of MediBeads Wrap does not increase. This prevents inadvertent burns, which are caused by the continued temperature increase (""cooking"") prevalent in all gel packs. Microwave activation eliminates potentially dangerous use of boiling water, electricity or ovens. MediBeads are non-toxic and environmentally friendly, easy to use and portable.  Unique wrap designs offer excellent conformance to body contours while allowing full mobility during treatment. This portability enhances range of motion exercises and permits therapy to continue while ""on the go"". Natural hydration eliminates messy sponges, cloths or towels.  MediBeads Wraps are an excellent value and aid arthritic joints. They are well-constructed of specially chosen materials and, with proper use, will give many years of service. 			MediBeads Standard Pad Specifications:									Measures		9 x 12 inches				","rheumatoid, osteoarthritis, elderly, seniors, handicap, disability, therapy utensils, tools, devices and aids, heat pack, microwaveable heat pack, pad, sooting, moist heat, microwave, rheumatoid, osteoarthritis, elderly, seniors, handicap, disability, therapy utensils, tools, devices, aids","",942,"","","","","",2,"The Wright Stuff, Inc.","",For Your Comfort,Microwavable Moist Heat Packs,Great for Arthritis Sufferers.,"","","",,,"","",,"","","","","","","","","","","","","","","","",""
ABH34125,MediBeads King Pad,http://www.arthritissupplies.com/medibeads-king-pad.html,28.95,"",http://www.arthritissupplies.com/assets/images/ABH34120King.jpg,http://www.arthritissupplies.com/assets/images/ABH34120King.jpg,"",12,183,"The MediBeads King Pad treats large areas such as the legs, hips or back. Drapes easily and comfortably conforms to the area. 12 x 16 inches.  MediBeads Microwave Activated Moist Heat Wraps are the first new heat therapy products to deliver immediate pain relieving moist heat therapy and meet the criteria of an Ideal Analgesic Modality.  MediBeads are washable, odor-free, dust free, and will not support bacteria or fungal growth. Unlike other grain and pellet products, MediBeads need no special covers, they will not dry out, dissolve or disintegrate.  When microwaved, MediBeads draw moisture from the air and release it as clean, deeply-penetrating moist heat - no need to add water.  Because MediBeads Wraps are ready for use in just a minute and are applied directly to the site of pain, relief begins immediately. The wraps continue to deliver therapeutic moist heat for up to thirty minutes. This is the medically recommended treatment time for heat therapy within a three to four hour period. MediBeads recharge quickly and can be used again as necessary.  Through a patient pending process, the OrthoBeads in MediBeads continuously recharge by absorbing only water molecules from the air. Adding water is not necessary. The absorbed water is held, purified and released as ""clean moist heat"" when the MediBeads Wrap is microwaved. The result is a bacteria and odor-free wrap. MediBeads Wraps are washable, so no special covers are required.  When removed from the microwave, the temperature of MediBeads Wrap does not increase. This prevents inadvertent burns, which are caused by the continued temperature increase (""cooking"") prevalent in all gel packs. Microwave activation eliminates potentially dangerous use of boiling water, electricity or ovens. MediBeads are non-toxic and environmentally friendly, easy to use and portable.  Unique wrap designs offer excellent conformance to body contours while allowing full mobility during treatment. This portability enhances range of motion exercises and permits therapy to continue while ""on the go"". Natural hydration eliminates messy sponges, cloths or towels.  MediBeads Wraps are an excellent value. They are well-constructed of specially chosen materials and, with proper use, will give many years of service. ","rheumatoid, osteoarthritis, elderly, seniors, handicap, disability, therapy utensils, tools, devices and aids, heat pack, microwaveable heat pack, pad, sooting, moist heat, microwave","",942,"","","","","",2,"The Wright Stuff, Inc.","",For Your Comfort,Microwavable Moist Heat Packs,Delivers immediate pain relieving moist heat therapy!,"","","",,,"","",,"","","","","","","","","","","","","","","","",""
ABH34130,MediBeads Neck Rest,http://www.arthritissupplies.com/medibeads-neck-rest.html,18.95,"",http://www.arthritissupplies.com/assets/images/ABH34130NeckRest.jpg,http://www.arthritissupplies.com/assets/images/ABH34130NeckRest.jpg,"",12,183,"The MediBeads Neck Rest distributes moist heat evenly to neck and shoulder muscles. 14 x 10 inches.  MediBeads Microwave Activated Moist Heat Packs are the first new arthritis heat therapy products to deliver immediate pain relieving moist heat therapy to the neck and meet the criteria of an Ideal Analgesic Modality.  MediBeads are washable, odor-free, dust free, and will not support bacteria or fungal growth. Unlike other grain and pellet products, MediBeads need no special covers, they will not dry out, dissolve or disintegrate.  When microwaved, MediBeads draw moisture from the air and release it as clean, deeply-penetrating moist heat - no need to add water.  Because MediBeads arthritis wraps are ready for use in just a minute and are applied directly to the site of arthritis pain, neck relief begins immediately. The neck wraps continue to deliver therapeutic moist heat to the neck for up to thirty minutes. This is the medically recommended treatment time for heat therapy within a three to four hour period. MediBeads recharge quickly and can be used again as necessary.  Through a patient pending process, the OrthoBeads in MediBeads continuously recharge by absorbing only water molecules from the air. Adding water is not necessary. The absorbed water is held, purified and released as ""clean moist heat"" when the MediBeads Wrap is microwaved. The result is a bacteria and odor-free wrap. MediBeads Wraps are washable, so no special covers are required.  When removed from the microwave, the temperature of MediBeads Wrap does not increase. This prevents inadvertent burns, which are caused by the continued temperature increase (""cooking"") prevalent in all gel packs. Microwave activation eliminates potentially dangerous use of boiling water, electricity or ovens. MediBeads are non-toxic and environmentally friendly, easy to use and portable.  Unique MediBeads Neck Rest designs offer excellent conformance to the neck while allowing full mobility during treatment. This portability enhances range of motion exercises and permits arthritis therapy to continue while ""on the go"". Natural hydration eliminates messy sponges, cloths or towels.  MediBeads Neck Rest is an excellent value. They are well-constructed of specially chosen materials and, with proper use, will give many years of service.			MediBeads Neck Rest Specifications:									Size		14 x 10 inches.				","rheumatoid, osteoarthritis, elderly, seniors, handicap, disability, therapy utensils, tools, devices and aids, heat pack, microwaveable heat pack, pad, sooting, moist heat, microwave","",942,"","","","","",2,"The Wright Stuff, Inc.","",For Your Comfort,Microwavable Moist Heat Packs,Moist heat wrap delivers immediate neck pain relief.,"","","",,,"","",,"","","","","","","","","","","","","","","","",""
ABH34150,Medibeads Compress,http://www.arthritissupplies.com/medibeads-compress.html,12.95,"",http://www.arthritissupplies.com/assets/images/Medibeads-Compress.jpg,http://www.arthritissupplies.com/assets/images/Medibeads-Compress.jpg,"",12,183,"The Medibeads Compress was designed to drape comfortably around the neck and shoulders to relieve tension and stress. Use as a wrist rest while typing or place on face to relieve headaches and sinus pressure.  Microwave Activated Moist Heat Wraps provide a naturally occurring therapeutic moist heat treatment that is effective, clean, convenient and economical. Safe and easy to use, the wraps are ready in just minutes. They are washable, odor free, do not dry out or support bacteria growth. No added water, wires, boiling or covers needed. A full range of anatomically designed wraps is available to improve compliance with prescribed range of motion exercise programs. 			Medibeads Compress Specifications:									Size:		4 x 22 inches.				","medibeads compress, microwave heat wrap, microwaveable heat pad, pack, relieve tension, relieve stress, for people with, rheumatoid, osteoarthritis, elderly, seniors, handicap, disability, arthritis, arthritic, therapy, utensils, tools, devices, aids, products","",942,"","","","","",2,"The Wright Stuff, Inc.","",For Your Comfort,Microwavable Moist Heat Packs,Designed to drape comfortably around the neck and shoulders to relieve tension and stress.,"","","AMCDS1001,ABH46004",,,"","",,"","","","","","","","","","","","","","","","",""
ABH34315,MediBeads Sinus Wrap,http://www.arthritissupplies.com/medibeads-sinus-wrap.html,12.95,"",http://www.arthritissupplies.com/assets/images/ABH34310Sinus.jpg,http://www.arthritissupplies.com/assets/images/ABH34310Sinus.jpg,"",12,183,"MediBeads Microwave Activated Moist Heat Sinus Wraps are the first new heat therapy products to deliver immediate pain relieving moist heat therapy and meet the criteria of an Ideal Analgesic Modality.  MediBeads are washable, odor-free, dust free, and will not support bacteria or fungal growth. Unlike other grain and pellet products, MediBeads need no special covers, they will not dry out, dissolve or disintegrate.  When microwaved, MediBeads draw moisture from the air and release it as clean, deeply-penetrating moist heat - no need to add water.  Because MediBeads Wraps are ready for use in just a minute and are applied directly to the sinus area, relief begins immediately. The wraps continue to deliver therapeutic moist heat to the sinus area for up to thirty minutes. This is the medically recommended treatment time for heat therapy within a three to four hour period. MediBeads recharge quickly and can be used again as necessary.  Through a patient pending process, the OrthoBeads in MediBeads continuously recharge by absorbing only water molecules from the air. Adding water is not necessary. The absorbed water is held, purified and released as ""clean moist heat"" when the MediBeads Wrap is microwaved. The result is a bacteria and odor-free wrap. MediBeads Wraps are washable, so no special covers are required.  When removed from the microwave, the temperature of MediBeads Wrap does not increase. This prevents inadvertent burns, which are caused by the continued temperature increase (""cooking"") prevalent in all gel packs. Microwave activation eliminates potentially dangerous use of boiling water, electricity or ovens. MediBeads are non-toxic and environmentally friendly, easy to use and portable.  Unique MediBeads Sinus Wrap designs offer excellent conformance to body contours while allowing full mobility during treatment. This portability enhances range of motion exercises and permits therapy to continue while ""on the go"". Natural hydration eliminates messy sponges, cloths or towels.  MediBeads Sinus Wraps are an excellent value. They are well-constructed of specially chosen materials and, with proper use, will give many years of service. 			MediBeads Sinus Wrap Specifications:									Size		7 x 14  in.				","rheumatoid, osteoarthritis, elderly, seniors, handicap, disability, therapy utensils, tools, devices and aids, heat pack, microwaveable heat pack, pad, sooting, moist heat, microwave","",942,"","","","","",2,"The Wright Stuff, Inc.","",For Your Comfort,Microwavable Moist Heat Packs,Applied directly to the sinus area.,"","","",,,"","",,"","","","","","","","","","","","","","","","",""
ABH34325,MediBeads Neck Wrap,http://www.arthritissupplies.com/medibeads-neck-wrap.html,22.95,"",http://www.arthritissupplies.com/assets/images/ABH34320NeckWrap.jpg,http://www.arthritissupplies.com/assets/images/ABH34320NeckWrap.jpg,"",12,183,"MediBeads Neck Wrap comfortably drapes around the neck and between the shoulders. 8 x 22 inches plus ties.  MediBeads Microwave Activated Moist Heat Wraps are the first new heat therapy products to deliver immediate pain relieving moist heat therapy and meet the criteria of an Ideal Analgesic Modality.  MediBeads are washable, odor-free, dust free, and will not support bacteria or fungal growth. Unlike other grain and pellet products, MediBeads need no special covers, they will not dry out, dissolve or disintegrate.  When microwaved, MediBeads draw moisture from the air and release it as clean, deeply-penetrating moist heat - no need to add water.  Because MediBeads Wraps are ready for use in just a minute and are applied directly to the site of pain, relief begins immediately. The wraps continue to deliver therapeutic moist heat for up to thirty minutes. This is the medically recommended treatment time for heat therapy within a three to four hour period. MediBeads recharge quickly and can be used again as necessary.  Through a patient pending process, the OrthoBeads in MediBeads continuously recharge by absorbing only water molecules from the air. Adding water is not necessary. The absorbed water is held, purified and released as ""clean moist heat"" when the MediBeads Wrap is microwaved. The result is a bacteria and odor-free wrap. MediBeads Wraps are washable, so no special covers are required.  When removed from the microwave, the temperature of MediBeads Wrap does not increase. This prevents inadvertent burns, which are caused by the continued temperature increase (""cooking"") prevalent in all gel packs. Microwave activation eliminates potentially dangerous use of boiling water, electricity or ovens. MediBeads are non-toxic and environmentally friendly, easy to use and portable.  Unique MediBeads Neck Wrap designs offer excellent conformance to body contours while allowing full mobility during treatment. This portability enhances range of motion exercises and permits therapy to continue while ""on the go"". Natural hydration eliminates messy sponges, cloths or towels.  MediBeads Wraps are an excellent value. They are well-constructed of specially chosen materials and, with proper use, will give many years of service. 			MediBeads Neck Wrap Specifications:									Size		8 x 22  in.				","rheumatoid, osteoarthritis, elderly, seniors, handicap, disability, therapy utensils, tools, devices and aids, heat pack, microwaveable heat pack, pad, sooting, moist heat, microwave","",942,"","","","","",2,"The Wright Stuff, Inc.","",For Your Comfort,Microwavable Moist Heat Packs,Provides soothing moist heat to the neck.,"","","",,,"","",,"","","","","","","","","","","","","","","","",""
ABH34345,MediBeads Therapy Wrap,http://www.arthritissupplies.com/medibeads-therapy-wrap.html,22.95,"",http://www.arthritissupplies.com/assets/images/ABH34340TherapyWrap.jpg,http://www.arthritissupplies.com/assets/images/ABH34340TherapyWrap.jpg,"",12,183,"Ties around the back, abdomen, hips or shoulders. Fits up to 60 inches. Measures 7 x 14 inches, plus ties.  MediBeads Microwave Activated Moist Heat Wraps are the first new heat therapy pads to deliver immediate pain relieving moist heat therapy and meet the criteria of an Ideal Analgesic Modality.  MediBeads are washable, odor-free, dust free, and will not support bacteria or fungal growth. Unlike other grain and pellet products, MediBeads microwavable heating packs need no special covers, they will not dry out, dissolve or disintegrate.  When microwaved, MediBeads draw moisture from the air and release it as clean, deeply-penetrating moist heat - no need to add water.  Because MediBeads Wraps are ready for use in just a minute and are applied directly to the site of pain, relief begins immediately. The pad continues to deliver therapeutic moist heat for up to thirty minutes. This is the medically recommended treatment time for heat therapy within a three to four hour period. MediBeads heat packs recharge quickly and can be used again as necessary.  Through a patient pending process, the OrthoBeads in MediBeads pads continuously recharge by absorbing only water molecules from the air. Adding water is not necessary. The absorbed water is held, purified and released as ""clean moist heat"" when the MediBeads Wrap is microwaved. The result is a bacteria and odor-free wrap. MediBeads Wraps are washable, so no special covers are required.  When removed from the microwave, the temperature of MediBeads Wrap does not increase. This prevents inadvertent burns, which are caused by the continued temperature increase (""cooking"") prevalent in all gel packs. Microwave activation eliminates potentially dangerous use of boiling water, electricity or ovens. MediBeads are non-toxic and environmentally friendly, easy to use and portable.  Unique wrap designs offer excellent conformance to body contours while allowing full mobility during treatment. This portability enhances range of motion exercises and permits therapy to continue while ""on the go"". Natural hydration eliminates messy sponges, cloths or towels.  MediBeads Wraps are an excellent value. They are well-constructed of specially chosen materials and, with proper use, will give many years of service.","rheumatoid, osteoarthritis, elderly, seniors, handicap, disability, therapy utensils, tools, devices, aids, heat packs, heating pads, relief, moist heat, rheumatoid, osteoarthritis, elderly, seniors, handicap, disability, therapy utensils, tools, devices, aids","",942,"","","","","",2,"The Wright Stuff, Inc.","",For Your Comfort,Microwavable Moist Heat Packs,Microwave Activated Moist Heat Wraps. Bacteria and odor-free wrap.,"","","",,,"","",,"","","","","","","","","","","","","","","","",""
ABH34350,MediBeads Compress Wrap,http://www.arthritissupplies.com/medibeads-compress-wrap.html,15.95,"",http://www.arthritissupplies.com/assets/images/Medibeads-Compress-Wrap.jpg,http://www.arthritissupplies.com/assets/images/Medibeads-Compress-Wrap.jpg,"",12,183,"This soft conforming MediBeads Compress Wrap drapes over the shoulder, neck, head, back or hips to relieve pain anywhere it strikes. Secures with convenient ties.  Microwave Activated Moist Heat Wraps provide a naturally occurring therapeutic moist heat treatment that is effective, clean, convenient and economical. Safe and easy to use, the wraps are ready in just minutes. They are washable, odor free, do not dry out or support bacteria growth. No added water, wires, boiling or covers needed. A full range of anatomically designed wraps is available to improve compliance with prescribed range of motion exercise programs. 			MediBeads Compress Wrap Specifications:									Measures:		5.5  x 18.5 inches.				","medibeads compress wrap, shoulder, neck, head, back, hips, relieve pain, relieve stress, moist heat wrap, moist heat pad, for people with, rheumatoid, osteoarthritis, elderly, seniors, handicap, disability, arthritis, arthritic, therapy, utensils, tools, devices, aids, products","",942,"","","","","",2,"The Wright Stuff, Inc.","",For Your Comfort,Microwavable Moist Heat Packs,"Wrap drapes over the shoulder, neck, head, back or hips to relieve pain anywhere it strikes.","","","AJB3747,CMH302",,,"","",,"","","","","","","","","","","","","","","","",""
ABH34515,MediBeads Hand Wrap,http://www.arthritissupplies.com/medibeads-hand-wrap.html,12.95,"",http://www.arthritissupplies.com/assets/images/ABH34510HandWrap.jpg,http://www.arthritissupplies.com/assets/images/ABH34510HandWrap.jpg,"",12,183,"Pull on sleeve surrounds the hand or small joint. Stretch fabric is ideal for exercises. 5 x 7 inches.  MediBeads Microwave Activated Moist Heat Wraps are the first new heat therapy products for arthritis to deliver immediate pain relieving moist heat therapy to the hands and meet the criteria of an Ideal Analgesic Modality.  MediBeads are washable, odor-free, dust free, and will not support bacteria or fungal growth. Unlike other grain and pellet products, MediBeads need no special covers, they will not dry out, dissolve or disintegrate.  When microwaved, MediBeads draw moisture from the air and release it as clean, deeply-penetrating moist heat - no need to add water.  Because MediBeads hand wraps are ready for use in just a minute and are applied directly to the site of pain, relief begins immediately. The wraps continue to deliver therapeutic moist heat to the hands for up to thirty minutes. This is the medically recommended treatment time for heat therapy within a three to four hour period. MediBeads recharge quickly and can be used again as necessary.  Through a patient pending process, the OrthoBeads in MediBeads continuously recharge by absorbing only water molecules from the air. Adding water is not necessary. The absorbed water is held, purified and released as ""clean moist heat"" when the MediBeads Wrap is microwaved. The result is a bacteria and odor-free wrap. MediBeads Wraps are washable, so no special covers are required.  When removed from the microwave, the temperature of MediBeads Wrap does not increase. This prevents inadvertent burns, which are caused by the continued temperature increase (""cooking"") prevalent in all gel packs. Microwave activation eliminates potentially dangerous use of boiling water, electricity or ovens. MediBeads are non-toxic and environmentally friendly, easy to use and portable.  Unique hand wrap designs offer excellent conformance to body contours while allowing full mobility during treatment. This portability enhances range of motion exercises and permits therapy to continue while ""on the go"". Natural hydration eliminates messy sponges, cloths or towels.  MediBeads hand wraps are an excellent value. They are well-constructed of specially chosen materials and, with proper use, will give many years of service. 			MediBeads Hand Wrap Specifications:									Measure		5 x 7 inches				","rheumatoid, osteoarthritis, elderly, seniors, handicap, disability, therapy utensils, tools, devices and aids, heat pack, microwaveable heat pack, pad, sooting, moist heat, microwave","",942,"","","","","",2,"The Wright Stuff, Inc.","",For Your Comfort,Microwavable Moist Heat Packs,Provides heat therapy for arthritic hands.,"","","AMC300S,ALP1300,CK001",,,"","",,"","","","","","","","","","","","","","","","",""
ABH34520,MediBeads Carpal Cuff,http://www.arthritissupplies.com/medibeads-carpal-cuff.html,11.95,"",http://www.arthritissupplies.com/assets/images/medibeads-carpal-cuff_34520_1_800.jpg,http://www.arthritissupplies.com/assets/images/medibeads-carpal-cuff_34520_1_800.jpg,"",12,183,"The MediBeads Carpal Cuff helps prevent and treat repetitive motion injury. It's unique design ensures comfortable and proper positioning of the wrist.  Simply place the Carpal Cuff in the microwave for 30 seconds and the patented MediBeads are ready to provide doctor-recommended moist heat therapy. The Carpal Cuff helps relieve the pain associated with arthritis, joint pain, tendonitis, hand stiffness, and carpal tunnel syndrome. MediBeads, formed through a proprietary process that infuses the beads with a natural antibacterial agent, stay clean and odor-free.  The Cuff adapts well to all wrist sizes. Hand washable.			MediBeads Carpal Cuff Specifications:									Measures:		4.5” x 4.5” 				","medibeads carpal cuff, carpal tunnel, helps prevent, treat, repetitive motion injury, wrist, for people with, rheumatoid, osteoarthritis, elderly, seniors, handicap, disability, arthritis, arthritic, therapy, utensils, tools, devices, aids, products ","",942,"","","","","",2,"The Wright Stuff, Inc.","",For Your Comfort,Microwavable Moist Heat Packs,Helps prevent and treat repetitive motion injury.,"","","AMCPEGG,NC28667",,,"","",,"","","","","","","","","","","","","","","","",""
